# x_m,y_m,w_tr_right_m,w_tr_left_m
1.4586,-3.2968,0.6424,0.6424
1.4386,-3.2968,0.6411,0.6411
1.4186,-3.2968,0.6376,0.6376
1.3986,-3.2968,0.6335,0.6335
1.3786,-3.2968,0.6299,0.6299
1.3586,-3.2968,0.6269,0.6269
1.3386,-3.3168,0.6424,0.6424
1.3186,-3.3168,0.6422,0.6422
1.2986,-3.3168,0.6376,0.6376
1.2786,-3.3168,0.6335,0.6335
1.2586,-3.3168,0.6299,0.6299
1.2386,-3.3168,0.6269,0.6269
1.2186,-3.3368,0.6403,0.6403
1.1986,-3.3368,0.6411,0.6411
